순위,관광지명,광역시,시/군/구,lat,lng,area_cd,are_nm,distance_to_center_km,중분류 카테고리,소분류 카테고리,검색건수,실내/실외 구분,추천 연령대,K-Beauty_추천_페르소나
1330,와우근린공원,서울특별시,마포구,37.5517277261062,126.929374285025,POI055,홍대입구역(2호선),0.755,문화관광,도시공원,1442,실외,3040세대,대만
1331,장미제일시장,서울특별시,중랑구,37.604970308266,127.076185552875,POI056,회기역,2.324,쇼핑,시장,1441,혼합,5060세대,대만
1332,홍대난타극장,서울특별시,마포구,37.5531929565343,126.921161292611,POI055,홍대입구역(2호선),0.47,문화관광,공연시설,1436,실내,1020세대,"중국, 홍콩"
1333,목동MJ키즈어린이수영장,서울특별시,양천구,37.5205117890803,126.872567440827,POI125,안양천,1.093,문화관광,테마공원,1436,혼합,3040세대,미국
1334,예술의전당IBK챔버홀,서울특별시,서초구,37.47949132603198,127.01216511686258,POI018,교대역,1.481,문화관광,공연시설,1435,실내,전연령,"중국, 홍콩"
1335,4233마음센터압구정점,서울특별시,강남구,37.5266092400186,127.035409620051,POI071,압구정로데오거리,0.33,문화관광,전시시설,1434,실내,3040세대,"중국, 일본, 미국"
1336,스파크플러스성수2호점,서울특별시,성동구,37.5465653810004,127.048433580033,POI025,뚝섬역,0.119,문화관광,기타문화관광지,1433,혼합,1020세대,일본
1337,신기한놀이터떼굴떼굴,서울특별시,서대문구,37.5855779015944,126.938644384617,POI128,홍제폭포,0.541,문화관광,도시공원,1429,실외,전연령,대만
1338,개화사,서울특별시,강서구,37.5780363790445,126.808760859824,POI085,강서한강공원,1.212,역사관광,종교성지,1429,혼합,5060세대,공통(전체)
1339,슈필렌하우스,서울특별시,서초구,37.5061617611253,127.001081225633,POI017,고속터미널역,0.399,문화관광,공연시설,1428,실내,전연령,"중국, 홍콩"
1340,경운박물관,서울특별시,강남구,37.4878384500901,127.066056241204,POI034,선릉역,2.389,문화관광,전시시설,1427,실내,3040세대,"중국, 일본, 미국"
1341,개미동산,서울특별시,송파구,37.4943206499875,127.140028236821,POI048,장지역,2.13,문화관광,도시공원,1426,실외,전연령,대만
1342,커뮤니티하우스마실,서울특별시,중구,37.5646359073681,126.9862137920198,POI003,명동 관광특구,0.237,문화관광,기타문화관광지,1425,혼합,1020세대,일본
1343,광나루자전거공원,서울특별시,강동구,37.544970974957735,127.11906431994578,POI087,광나루한강공원,0.114,문화관광,도시공원,1425,실외,3040세대,대만
1344,가나인사아트센터,서울특별시,종로구,37.573848387905215,126.98460576893604,POI078,인사동,0.117,문화관광,전시시설,1423,실내,3040세대,"중국, 일본, 미국"
1345,뚝섬한강공원뚝섬안내센터,서울특별시,광진구,37.5292974433415,127.06892112991,POI093,뚝섬한강공원,0.0,기타관광,기타관광,1422,실내,3040세대,대만
1346,해태어린이공원,서울특별시,관악구,37.4724996091652,126.940613535413,POI031,서울대입구역,1.447,문화관광,도시공원,1421,실외,3040세대,대만
1347,인사동문화의거리,서울특별시,종로구,37.5745467832909,126.985591616819,POI078,인사동,0.0,쇼핑,기타쇼핑시설,1417,혼합,전연령,공통(전체)
1348,세곡커뮤니티센터,서울특별시,강남구,37.4610306392686,127.102733776732,POI048,장지역,2.848,문화관광,기타문화관광지,1417,실내,1020세대,일본
1349,관악문화예절원,서울특별시,관악구,37.47242121651295,126.95985663578604,POI031,서울대입구역,1.17,체험관광,체험관광기타,1411,혼합,3040세대,대만
1350,강남구 자곡동 교수마을,서울특별시,강남구,37.4814644506709,127.103989595829,POI058,가락시장,1.511,역사관광,역사유적지,1411,실외,5060세대,공통(전체)
1351,아이콕스SWIM&RINK,서울특별시,서초구,37.4887522014208,127.016963160815,POI018,교대역,0.521,레저스포츠,기타레저스포츠,1404,혼합,전연령,공통(전체)
1352,노원염광운동장,서울특별시,노원구,37.6295428669199,127.049221467199,POI096,북서울꿈의숲,0.943,문화관광,레저스포츠시설,1404,혼합,전연령,공통(전체)
1353,원각사,서울특별시,구로구,37.5811205152413,127.013753019123,POI054,혜화역,1.046,역사관광,종교성지,1403,혼합,5060세대,공통(전체)
1354,수유재래시장,서울특별시,강북구,37.63154191894609,127.02376795939124,POI036,수유역,0.722,쇼핑,시장,1401,혼합,5060세대,대만
1355,황학정,서울특별시,종로구,37.57790737451272,126.96395704641743,POI067,서촌,0.812,레저스포츠,육상레저스포츠,1400,실외,전연령,공통(전체)
1356,삼성암,서울특별시,강북구,37.6290936248491,127.001146443567,POI036,수유역,2.358,역사관광,종교성지,1397,혼합,5060세대,공통(전체)
1357,용산공예관,서울특별시,용산구,37.5390276222467,127.002075144179,POI004,이태원 관광특구,0.617,문화관광,기타문화관광지,1396,혼합,1020세대,일본
1358,단비교육,서울특별시,강남구,37.4944628826162,127.082852378654,POI118,잠실새내역,1.933,체험관광,체험관광기타,1394,혼합,3040세대,대만
1359,전곡마을마당공원,서울특별시,동대문구,37.5808672689989,127.054500170717,POI056,회기역,1.041,문화관광,도시공원,1393,실외,3040세대,대만
1360,북한산,서울특별시,강북구,37.6373918683427,126.954300307371,POI043,연신내역,3.555,자연관광,자연경관(산),1389,실외,5060세대,공통(전체)
1361,더서울라이티움,서울특별시,성동구,37.5455853989664,127.042991156674,POI068,성수카페거리,0.096,문화관광,전시시설,1388,실내,3040세대,"중국, 일본, 미국"
1362,세종대왕동상,서울특별시,종로구,37.5729524450682,126.976907232128,POI088,광화문광장,0.039,기타관광,기타관광,1384,혼합,전연령,공통(전체)
1363,선바위,서울특별시,종로구,37.57871489294051,126.95912491582666,POI124,서대문독립공원,0.581,역사관광,역사유적지,1382,실외,5060세대,공통(전체)
1364,아이스제이,서울특별시,송파구,37.4931036446588,127.146505398875,POI048,장지역,2.41,레저스포츠,육상레저스포츠,1382,실외,전연령,공통(전체)
1365,유관순기념관,서울특별시,중구,37.56443025236949,126.9702997455129,POI131,숭례문,0.662,문화관광,전시시설,1381,실내,3040세대,"중국, 일본, 미국"
1366,구룡공원,서울특별시,금천구,37.4779130248043,126.90277156901,POI019,구로디지털단지역,0.825,문화관광,도시공원,1376,실외,3040세대,대만
1367,렛민턴,서울특별시,마포구,37.5425646983646,126.939331417144,POI122,신촌 스타광장,1.62,레저스포츠,기타레저스포츠,1369,혼합,전연령,공통(전체)
1368,강서구민회관우장홀,서울특별시,강서구,37.5534365135927,126.843648465686,POI027,발산역,0.782,문화관광,공연시설,1367,실내,전연령,"중국, 홍콩"
1369,송도아트홀,서울특별시,강서구,37.556984532806,126.859322661837,POI090,난지한강공원,1.82,문화관광,공연시설,1366,실내,전연령,"중국, 홍콩"
1370,서울수상레포츠센터,서울특별시,마포구,37.56126003752317,126.88449197639008,POI090,난지한강공원,1.013,레저스포츠,수상레저스포츠,1362,실내,전연령,공통(전체)
1371,한아름쇼핑센터,서울특별시,광진구,37.54344251620988,127.06999780807163,POI015,건대입구역,0.345,쇼핑,쇼핑몰,1361,실내,3040세대,"중국, 일본, 미국, 홍콩"
1372,토탈미술관,서울특별시,종로구,37.61216787699209,126.9756990938195,POI066,북촌한옥마을,3.474,문화관광,전시시설,1359,실내,3040세대,"중국, 일본, 미국"
1373,어깨동무스토리움,서울특별시,마포구,37.5747164850481,126.886435257726,POI084,DMC(디지털미디어시티),1.098,문화관광,기타문화관광지,1358,혼합,1020세대,일본
1374,석촌호수아뜰리에,서울특별시,송파구,37.50678754705216,127.09837424534314,POI119,잠실역,0.744,문화관광,공연시설,1353,실내,전연령,"중국, 홍콩"
1375,경국사,서울특별시,성북구,37.6148110876589,127.004593958096,POI026,미아사거리역,2.252,역사관광,종교성지,1351,혼합,5060세대,공통(전체)
1376,살곶이물놀이장,서울특별시,성동구,37.55472686608133,127.05001308763616,POI025,뚝섬역,0.864,문화관광,테마공원,1348,혼합,3040세대,미국
1377,흥창사,서울특별시,은평구,37.64013644972062,126.91545427695628,POI043,연신내역,2.38,역사관광,종교성지,1346,혼합,5060세대,공통(전체)
1378,일원장미공원,서울특별시,강남구,37.4807653772185,127.08080668408,POI058,가락시장,3.032,문화관광,도시공원,1346,실외,3040세대,대만
1379,동대문디자인플라자뮤지엄,서울특별시,중구,37.5668455727737,127.009495559531,POI083,DDP(동대문디자인플라자),0.053,문화관광,전시시설,1345,실내,1020세대,"중국, 일본, 미국"
1380,피노파밀리아,서울특별시,노원구,37.6459292494404,127.080137712556,POI070,쌍문역,4.015,문화관광,기타문화관광지,1339,혼합,1020세대,일본
1381,쁘띠몽드경희궁자이점,서울특별시,종로구,37.57140434326268,126.96218977170268,POI124,서대문독립공원,0.685,문화관광,테마공원,1338,혼합,3040세대,미국
1382,개포4복합문화센터,서울특별시,강남구,37.47714239199001,127.04990707188536,POI041,양재역,1.617,문화관광,기타문화관광지,1334,실내,1020세대,일본
1383,한강수상법당,서울특별시,광진구,37.5298265600885,127.063699322806,POI093,뚝섬한강공원,0.464,역사관광,종교성지,1334,혼합,5060세대,공통(전체)
1384,플코짐,서울특별시,송파구,37.47966019167062,127.12490751476923,POI048,장지역,0.16,레저스포츠,기타레저스포츠,1334,혼합,전연령,공통(전체)
1385,서울형키즈카페영등포구대림2동점,서울특별시,영등포구,37.4882055133893,126.90532269919,POI019,구로디지털단지역,0.472,문화관광,테마공원,1333,실내,3040세대,미국
1386,서울국제정원박람회,서울특별시,동작구,37.5443132179903,127.037624544028,POI101,서울숲공원,0.001,문화관광,기타문화관광지,1330,혼합,1020세대,일본
1387,안양천벚꽃길,서울특별시,양천구,37.5170013608467,126.881989120094,POI125,안양천,1.133,기타관광,기타관광,1328,혼합,전연령,공통(전체)
1388,담장신촌점,서울특별시,서대문구,37.5575592226622,126.943174055213,POI040,신촌·이대역,0.045,레저스포츠,기타레저스포츠,1327,혼합,전연령,공통(전체)
1389,라비헤어홍대본점,서울특별시,마포구,37.5527264001236,126.918739962864,POI053,합정역,0.491,레저스포츠,기타레저스포츠,1320,혼합,1020세대,공통(전체)
1390,서울온라인학교,서울특별시,성동구,37.5557093086278,127.042179857539,POI045,왕십리역,0.763,체험관광,체험관광기타,1320,혼합,3040세대,대만
1391,새빛시장,서울특별시,중구,37.565055212478086,127.01045629747829,POI083,DDP(동대문디자인플라자),0.242,쇼핑,시장,1317,혼합,5060세대,대만
1392,슈니트클럽,서울특별시,구로구,37.4940658633511,126.893894158602,POI023,대림역,0.124,레저스포츠,기타레저스포츠,1312,혼합,전연령,공통(전체)
1393,보명사,서울특별시,관악구,37.4766781508424,126.924258033692,POI039,신림역,0.973,역사관광,종교성지,1312,혼합,5060세대,공통(전체)
1394,꿈빛극장,서울특별시,성북구,37.6037557517832,127.02219631446,POI026,미아사거리역,1.267,문화관광,공연시설,1311,실내,전연령,"중국, 홍콩"
1395,육군사관학교축구장,서울특별시,노원구,37.6278101526308,127.097298747611,POI096,북서울꿈의숲,4.93,문화관광,레저스포츠시설,1307,혼합,전연령,공통(전체)
1396,사비나미술관,서울특별시,은평구,37.63011757482941,126.92926958352656,POI043,연신내역,1.411,문화관광,전시시설,1305,실내,3040세대,"중국, 일본, 미국"
1397,롤퀸롤러장,서울특별시,성북구,37.59305429838931,127.0192434868096,POI035,성신여대입구역,0.187,레저스포츠,육상레저스포츠,1301,실외,전연령,공통(전체)
1398,동화시장,서울특별시,중구,37.5684026731736,127.006909298122,POI083,DDP(동대문디자인플라자),0.297,쇼핑,시장,1299,혼합,5060세대,대만
1399,스타풋살장,서울특별시,서초구,37.46320049492002,127.03667958851872,POI112,청계산,2.243,레저스포츠,기타레저스포츠,1297,혼합,전연령,공통(전체)
1400,더숲,서울특별시,노원구,37.6541610382725,127.061439199647,POI070,쌍문역,2.439,문화관광,기타문화관광지,1296,혼합,1020세대,일본
1401,렛츠런CCC중랑지점,서울특별시,중랑구,37.5398094448272,127.12657830086,POI050,천호역,0.275,레저스포츠,육상레저스포츠,1296,실외,전연령,공통(전체)
1402,성수근린공원,서울특별시,성동구,37.54481213893512,127.05241445001693,POI025,뚝섬역,0.519,문화관광,도시공원,1296,실외,1020세대,대만
1403,예스24아트원,서울특별시,종로구,37.5803247707903,127.003980498905,POI054,혜화역,0.262,문화관광,공연시설,1294,실내,전연령,"중국, 홍콩"
1404,라온아트홀,서울특별시,종로구,37.5818528899711,127.002803161755,POI054,혜화역,0.079,문화관광,공연시설,1293,실내,전연령,"중국, 홍콩"
1405,양천도시농업공원,서울특별시,양천구,37.5127445530181,126.82617891625,POI117,신정네거리역,2.498,문화관광,도시공원,1292,실외,3040세대,대만
1406,어댑핏스튜디오재활운동센터서울점,서울특별시,강서구,37.565858735059,126.837777426469,POI027,발산역,0.798,레저스포츠,기타레저스포츠,1292,실내,전연령,"미국, 홍콩"
1407,하바스MMA,서울특별시,강남구,37.5220652230754,127.026023926845,POI059,가로수길,0.322,레저스포츠,기타레저스포츠,1288,혼합,전연령,공통(전체)
1408,약수암,서울특별시,성북구,37.61256645127553,126.99074553665903,POI035,성신여대입구역,3.186,역사관광,종교성지,1285,혼합,5060세대,공통(전체)
1409,더오페라,서울특별시,동대문구,37.5617497780304,127.067091418656,POI049,장한평역,0.299,문화관광,기타문화관광지,1280,혼합,1020세대,일본
